account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC010506,Kristina Kühnert,10506,Privatkunde,Energy,SonnenPlatz 132,Potsdam,East,14402,Partner,406547,1,2021-02-02
ACC010507,Dr. Waldtraut Scheel,10507,Kleingewerbe,Energy,SchulAllee 103,Bremen,North,28930,Partner,4805657,10,2022-11-28
ACC010508,Juri Mude-Rosemann,10508,Kleingewerbe,Energy,BrunnenWeg 106,Karlsruhe,South,76383,Partner,3747280,10,2022-09-05
ACC010509,Dr. Trudi Pohl MBA.,10509,Privatkunde,Energy,SchulAllee 3,Berlin,East,10612,Kunde,189515,1,2022-04-17
ACC010510,Sandro Thies B.Sc.,10510,Privatkunde,Energy,BahnhofWeg 95,Aachen,West,52210,Interessent,298490,1,2021-01-10
ACC010511,Ricarda Franke,10511,Privatkunde,Energy,MarktStraße 43,Berlin,East,10869,Partner,407253,1,2022-08-10
ACC010512,Laila Klotz,10512,Privatkunde,Energy,WiesenStraße 1,München,South,80275,Kunde,313263,1,2020-09-05
ACC010513,Dr. Leokadia Dowerg,10513,Privatkunde,Energy,HauptGasse 147,Hamburg,North,20242,Kunde,117750,1,2023-04-12
ACC010514,Stahr Rust GmbH,10514,Gewerbekunde,Energy,SchulStraße 125,Bremen,North,28278,Kunde,2877539,10,2020-08-21
ACC010515,Fatma Drewes,10515,Privatkunde,Energy,EichenGasse 14,Berlin,East,10960,Partner,416139,1,2020-05-20
ACC010516,Frau Edeltraud Gude,10516,Privatkunde,Energy,BeethovenStraße 37,Rostock,North,18374,Partner,416393,1,2020-08-20
ACC010517,Prof. Karl-Heinrich Patberg,10517,Privatkunde,Energy,ParkAllee 136,Hamburg,North,20514,Interessent,471048,1,2022-03-30
ACC010518,Mude AG,10518,Kleingewerbe,Energy,BlumenWeg 65,Hamburg,North,20564,Kunde,454977,5,2021-05-16
ACC010519,Gotthard Budig,10519,Privatkunde,Energy,TalStraße 45,Duisburg,West,47574,Kunde,473115,1,2021-04-13
ACC010520,Dietrich Putz,10520,Privatkunde,Energy,BrunnenAllee 81,Augsburg,South,86147,Partner,26487,1,2020-01-26
ACC010521,Ing. Gerta Stolze B.Sc.,10521,Privatkunde,Energy,BeethovenPlatz 34,Essen,West,45568,Kunde,71280,1,2020-08-22
ACC010522,Walter Bärer-Finke,10522,Privatkunde,Energy,BlumenAllee 55,Bochum,West,44690,Interessent,408371,1,2021-11-08
ACC010523,Univ.Prof. Nikolai Sölzer,10523,Privatkunde,Energy,SchulAllee 14,Bonn,West,53176,Partner,398035,1,2020-06-14
ACC010524,Athanasios Ullrich,10524,Privatkunde,Energy,BergAllee 107,Dortmund,West,44399,Kunde,494824,1,2021-11-15
ACC010525,Ing. Fadime Kobelt B.Eng.,10525,Privatkunde,Energy,SeeWeg 31,Lübeck,North,23249,Interessent,31890,1,2021-10-16
ACC010526,Kruschwitz GbR,10526,Kleingewerbe,Energy,SchulRing 13,Berlin,East,10499,Kunde,2945537,5,2020-11-08
ACC010527,Ortmann,10527,Kleingewerbe,Energy,EichenAllee 143,Düsseldorf,West,40859,Kunde,2882883,5,2021-11-11
ACC010528,Etzler,10528,Kleingewerbe,Energy,GoethePlatz 47,München,South,80955,Partner,1823285,50,2022-07-22
ACC010529,Textor,10529,Gewerbekunde,Energy,MondRing 18,München,South,80711,Kunde,4868226,50,2022-03-03
ACC010530,Andrzej Heuser,10530,Privatkunde,Energy,SonnenAllee 77,Düsseldorf,West,40441,Kunde,108822,1,2021-11-03
ACC010531,Herma Eigenwillig-Mohaupt,10531,Privatkunde,Energy,MozartGasse 16,Hamburg,North,20462,Interessent,355906,1,2023-11-20
ACC010532,Margareta Warmer,10532,Privatkunde,Energy,WaldRing 4,Hannover,North,30760,Interessent,149981,1,2022-12-13
ACC010533,Reinhardt Dippel,10533,Privatkunde,Energy,SternRing 122,Stuttgart,South,70818,Kunde,67756,1,2022-07-12
ACC010534,Christiana Lachmann,10534,Privatkunde,Energy,RosenGasse 11,Augsburg,South,86124,Interessent,472281,1,2022-02-27
ACC010535,Elisa Hofmann B.A.,10535,Kleingewerbe,Energy,SternPlatz 117,Halle,East,06672,Partner,4970968,50,2020-06-21
ACC010536,Erdogan Ullmann,10536,Privatkunde,Energy,ParkGasse 1,Potsdam,East,14964,Interessent,47938,1,2022-07-04
ACC010537,Ann Nerger-Reinhardt,10537,Privatkunde,Energy,HauptGasse 60,München,South,80631,Partner,277484,1,2020-09-10
ACC010538,Evelyn Wähner,10538,Privatkunde,Energy,BahnhofWeg 4,Jena,East,07961,Interessent,409943,1,2022-09-05
ACC010539,Eckhart Aumann B.Eng.,10539,Privatkunde,Energy,BeethovenRing 44,Hamburg,North,20215,Kunde,337994,1,2020-11-14
ACC010540,Dr. Telse Hellwig B.A.,10540,Privatkunde,Energy,BrunnenRing 124,Münster,West,48623,Interessent,282900,1,2020-01-06
ACC010541,Kathi Trommler-Seifert,10541,Privatkunde,Energy,TalWeg 109,Hamburg,North,20475,Partner,469330,1,2022-07-14
ACC010542,Heino Binner,10542,Privatkunde,Energy,MarktWeg 73,München,South,80986,Kunde,451534,1,2023-11-04
ACC010543,Steven Heser,10543,Privatkunde,Energy,EichenRing 124,Hamburg,North,20150,Kunde,62915,1,2022-12-14
ACC010544,Ingelore Scheibe,10544,Privatkunde,Energy,BeethovenWeg 14,Aachen,West,52468,Kunde,415591,1,2021-08-03
ACC010545,Erdal Eimer-Kühnert,10545,Privatkunde,Energy,ParkStraße 96,Köln,West,50642,Kunde,18909,1,2023-05-15
ACC010546,Frau Elwira Weihmann B.Eng.,10546,Privatkunde,Energy,LindenWeg 68,Berlin,East,10964,Partner,357623,1,2022-06-10
ACC010547,Tlustek,10547,Kleingewerbe,Energy,BeethovenRing 66,Hamburg,North,20622,Interessent,4691253,50,2022-03-14
ACC010548,Lothar Schulz,10548,Privatkunde,Energy,HauptStraße 75,München,South,80329,Interessent,85979,1,2021-03-14
ACC010549,Adriana Dehmel B.Eng.,10549,Privatkunde,Energy,SonnenStraße 114,Köln,West,50844,Interessent,161627,1,2020-02-02
ACC010550,Oswin Döring,10550,Privatkunde,Energy,EichenStraße 42,Bremen,North,28379,Interessent,331911,1,2023-05-13
ACC010551,Löwer,10551,Kleingewerbe,Energy,WaldGasse 4,Braunschweig,North,38479,Partner,2776034,5,2022-09-01
ACC010552,Prof. Siegried Nette B.A.,10552,Privatkunde,Energy,RosenStraße 92,München,South,80223,Interessent,14579,1,2023-05-17
ACC010553,Linus Ehlert,10553,Gewerbekunde,Energy,EichenAllee 46,Leipzig,East,04801,Interessent,491962,50,2023-07-14
ACC010554,Annelene Rudolph,10554,Privatkunde,Energy,SchulGasse 62,Essen,West,45680,Interessent,492550,1,2020-12-28
ACC010555,Anatolij Dussen van-Rörricht,10555,Privatkunde,Energy,SonnenGasse 149,Essen,West,45682,Interessent,2523,1,2022-09-03
ACC010556,Karl Ullrich-Ullmann,10556,Kleingewerbe,Energy,SternPlatz 100,Hamburg,North,20663,Partner,1125162,100,2023-07-09
ACC010557,Bianka Hellwig,10557,Privatkunde,Energy,MozartGasse 143,Regensburg,South,93291,Kunde,75839,1,2020-05-22
ACC010558,Univ.Prof. Clemens Rosemann MBA.,10558,Privatkunde,Energy,BirkenWeg 75,Ulm,South,89779,Partner,375381,1,2022-07-29
ACC010559,Heuser KG,10559,Gewerbekunde,Energy,LindenGasse 147,Hamburg,North,20427,Partner,3383897,100,2021-01-17
ACC010560,Pietro Müller B.Eng.,10560,Privatkunde,Energy,BlumenGasse 8,Köln,West,50443,Kunde,155333,1,2022-10-19
ACC010561,Prof. Uli Dobes,10561,Privatkunde,Energy,MozartStraße 142,Düsseldorf,West,40286,Partner,69732,1,2020-09-13
ACC010562,Reising Schüler GmbH,10562,Kleingewerbe,Energy,BlumenWeg 110,München,South,80666,Kunde,2953037,10,2021-11-27
ACC010563,Rose-Marie Ebert,10563,Privatkunde,Energy,WiesenAllee 77,Berlin,East,10986,Kunde,165109,1,2023-12-30
ACC010564,Heinz Dieter Hahn,10564,Privatkunde,Energy,SeeRing 150,Karlsruhe,South,76639,Kunde,301835,1,2021-01-30
ACC010565,Annett Holzapfel B.A.,10565,Privatkunde,Energy,RosenWeg 60,Bonn,West,53302,Kunde,398198,1,2022-07-29
ACC010566,Zirme GmbH & Co. KG,10566,Gewerbekunde,Energy,WaldAllee 40,Dresden,East,01427,Kunde,1621878,10,2020-08-11
ACC010567,Sandy Mies,10567,Privatkunde,Energy,MarktGasse 42,Essen,West,45464,Interessent,296957,1,2022-03-02
ACC010568,Mary Dörschner,10568,Privatkunde,Energy,EichenGasse 29,Wolfsburg,North,38903,Interessent,481441,1,2022-06-10
ACC010569,Traudel Gnatz,10569,Privatkunde,Energy,BlumenWeg 19,Nürnberg,South,90317,Interessent,407228,1,2022-09-26
ACC010570,Kristine Mosemann,10570,Privatkunde,Energy,MondPlatz 87,München,South,80177,Kunde,282428,1,2021-02-13
ACC010571,Säuberlich GmbH & Co. KG,10571,Kleingewerbe,Energy,SonnenPlatz 33,München,South,80180,Kunde,4456179,25,2022-03-24
ACC010572,Dipl.-Ing. Carmelo Kensy,10572,Kleingewerbe,Energy,KirchPlatz 47,Erfurt,East,99537,Kunde,1368736,100,2020-07-02
ACC010573,Jochem Ritter,10573,Privatkunde,Energy,RathausGasse 101,Düsseldorf,West,40103,Kunde,132769,1,2021-03-13
ACC010574,Univ.Prof. Aribert Gieß B.Eng.,10574,Kleingewerbe,Energy,MarktGasse 27,Berlin,East,10223,Kunde,4297269,5,2023-04-15
ACC010575,Ruppert,10575,Kleingewerbe,Energy,BeethovenAllee 78,Nürnberg,South,90754,Kunde,4427092,50,2020-05-28
ACC010576,Univ.Prof. Ingried Heinz MBA.,10576,Privatkunde,Energy,WiesenGasse 85,Erfurt,East,99142,Kunde,302976,1,2022-01-04
ACC010577,Jadwiga Geißler B.Eng.,10577,Privatkunde,Energy,SonnenRing 5,Berlin,East,10983,Partner,370149,1,2022-12-27
ACC010578,Corina Schuster,10578,Privatkunde,Energy,ParkStraße 16,Berlin,East,10426,Kunde,29910,1,2021-08-31
ACC010579,Cäcilia Schuchhardt,10579,Gewerbekunde,Energy,SchulStraße 53,Stuttgart,South,70871,Interessent,509955,5,2021-02-12
ACC010580,Sinaida Jähn,10580,Privatkunde,Energy,SternPlatz 20,Osnabrück,North,49145,Kunde,481296,1,2023-02-03
ACC010581,Karen Oderwald B.A.,10581,Privatkunde,Energy,HauptPlatz 54,Hamburg,North,20255,Kunde,274073,1,2020-01-02
ACC010582,Greta Mülichen-Dörschner,10582,Privatkunde,Energy,WiesenAllee 150,Wuppertal,West,42379,Interessent,352812,1,2020-05-23
ACC010583,Thea Lachmann,10583,Privatkunde,Energy,BahnhofPlatz 147,Duisburg,West,47750,Partner,127116,1,2023-01-27
ACC010584,Dorit Pohl,10584,Privatkunde,Energy,TalStraße 85,Erfurt,East,99281,Kunde,48289,1,2021-01-30
ACC010585,Sergei Franke,10585,Privatkunde,Energy,BahnhofRing 8,Düsseldorf,West,40204,Kunde,26368,1,2020-01-30
ACC010586,Ralf-Dieter Hecker,10586,Privatkunde,Energy,MondPlatz 66,Nürnberg,South,90385,Partner,371172,1,2022-12-29
ACC010587,Urte Reinhardt,10587,Privatkunde,Energy,HauptWeg 2,Wuppertal,West,42130,Kunde,45708,1,2022-10-08
ACC010588,Marian Hübel,10588,Privatkunde,Energy,BahnhofRing 41,München,South,80307,Kunde,73207,1,2021-08-12
ACC010589,Gabriel Mude-Salz,10589,Privatkunde,Energy,BlumenRing 141,Würzburg,South,97847,Partner,242173,1,2023-03-24
ACC010590,Frau Luzie Becker,10590,Privatkunde,Energy,LindenGasse 131,Düsseldorf,West,40521,Partner,425872,1,2020-11-06
ACC010591,Karlheinz Hörle,10591,Kleingewerbe,Energy,WiesenWeg 29,Nürnberg,South,90993,Partner,2557309,5,2020-10-11
ACC010592,Schinke AG,10592,Kleingewerbe,Energy,SonnenStraße 128,Köln,West,50655,Kunde,414516,5,2023-12-19
ACC010593,Univ.Prof. Gisela Nette,10593,Kleingewerbe,Energy,MozartStraße 2,Berlin,East,10872,Kunde,1241731,25,2023-06-23
ACC010594,Dipl.-Ing. Hartmut Eckbauer B.Eng.,10594,Privatkunde,Energy,SchillerAllee 80,Köln,West,50239,Partner,438372,1,2021-01-07
ACC010595,Dipl.-Ing. Hans-J. Täsche,10595,Privatkunde,Energy,TalGasse 143,München,South,80204,Kunde,468879,1,2022-07-20
ACC010596,Calogero Kobelt-Heß,10596,Privatkunde,Energy,HauptStraße 48,Hamburg,North,20800,Kunde,123147,1,2020-07-18
ACC010597,Victor Beckmann-Hartung,10597,Privatkunde,Energy,MarktStraße 37,München,South,80426,Interessent,247275,1,2023-10-30
ACC010598,Zänker Scheuermann GbR,10598,Kleingewerbe,Energy,SchulStraße 43,München,South,80355,Kunde,2266112,25,2020-04-11
ACC010599,Scheibe e.G.,10599,Kleingewerbe,Energy,BrunnenAllee 79,Köln,West,50101,Interessent,847886,50,2023-11-21
ACC010600,Trupp GbR,10600,Kleingewerbe,Energy,BergPlatz 147,Düsseldorf,West,40208,Kunde,3746182,100,2021-09-14
ACC010601,Urban Ditschlerin,10601,Privatkunde,Energy,KirchPlatz 148,München,South,80303,Kunde,496979,1,2022-03-21
ACC010602,Caren Mohaupt,10602,Privatkunde,Energy,WaldGasse 124,Hamburg,North,20427,Kunde,179109,1,2023-01-21
ACC010603,Dörr Stiftung & Co. KG,10603,Kleingewerbe,Energy,EichenAllee 47,Dortmund,West,44669,Interessent,2682596,100,2022-05-22
ACC010604,Phillip Mies,10604,Privatkunde,Energy,EichenStraße 65,Hamburg,North,20586,Kunde,427175,1,2023-12-28
ACC010605,Dr. Hans-Theo Jockel,10605,Privatkunde,Energy,KirchStraße 50,Hamburg,North,20717,Partner,278787,1,2020-07-28
ACC010606,Florian Noack,10606,Privatkunde,Energy,SchillerPlatz 31,Berlin,East,10759,Partner,294839,1,2022-01-11
ACC010607,Hilde Rudolph,10607,Privatkunde,Energy,HeidePlatz 24,Köln,West,50711,Kunde,443486,1,2021-04-07
ACC010608,Theobald Atzler,10608,Privatkunde,Energy,MarktGasse 137,München,South,80528,Partner,271772,1,2023-03-05
ACC010609,Johannes Hethur,10609,Privatkunde,Energy,ParkPlatz 2,Hamburg,North,20463,Partner,86758,1,2021-04-27
ACC010610,Schmidt e.V.,10610,Kleingewerbe,Energy,SchillerStraße 56,Nürnberg,South,90976,Partner,2090961,100,2021-07-21
ACC010611,Dr. Grzegorz Schmidt B.Eng.,10611,Privatkunde,Energy,SchulAllee 129,Stuttgart,South,70956,Interessent,345139,1,2021-05-24
ACC010612,Ricarda Jäkel B.A.,10612,Privatkunde,Energy,WiesenGasse 104,Köln,West,50614,Interessent,227421,1,2023-08-09
ACC010613,Prof. Julius Schweitzer,10613,Privatkunde,Energy,SeeStraße 18,Hamburg,North,20757,Partner,268356,1,2021-05-19
ACC010614,Univ.Prof. Ralf Junitz MBA.,10614,Privatkunde,Energy,SeeStraße 108,Hamburg,North,20273,Interessent,20039,1,2021-08-20
ACC010615,Univ.Prof. Jana Zirme,10615,Privatkunde,Energy,HauptWeg 10,Düsseldorf,West,40532,Partner,181795,1,2020-11-10
ACC010616,Frau Gisa Hering B.Sc.,10616,Kleingewerbe,Energy,ParkAllee 54,Bochum,West,44323,Kunde,4045453,100,2023-05-23
ACC010617,Dr. Heinz-Georg Wilmsen,10617,Privatkunde,Energy,WiesenRing 5,Chemnitz,East,09175,Kunde,462295,1,2022-10-16
ACC010618,Univ.Prof. Gerard Mohaupt,10618,Privatkunde,Energy,BrunnenRing 76,Bremen,North,28607,Partner,121515,1,2021-02-10
ACC010619,Dipl.-Ing. Gotthilf Atzler B.Sc.,10619,Kleingewerbe,Energy,TannenAllee 138,Freiburg,South,79285,Kunde,559642,25,2022-07-09
ACC010620,Claas Schleich B.Sc.,10620,Privatkunde,Energy,TannenPlatz 101,Nürnberg,South,90697,Partner,434434,1,2021-11-22
ACC010621,Nikolai Schuster,10621,Privatkunde,Energy,SternAllee 122,Kiel,North,24752,Partner,344802,1,2021-02-08
ACC010622,Heinz-Gerd Jacob,10622,Privatkunde,Energy,RathausRing 94,Berlin,East,10739,Interessent,223150,1,2022-05-24
ACC010623,Hella Börner B.Eng.,10623,Privatkunde,Energy,WiesenStraße 120,Hamburg,North,20407,Partner,324674,1,2023-09-07
ACC010624,Fiebig Mentzel GmbH & Co. OHG,10624,Gewerbekunde,Energy,BrunnenRing 93,Berlin,East,10735,Kunde,3910191,10,2023-02-07
ACC010625,Dr. Sibille Walter B.Eng.,10625,Privatkunde,Energy,SchulAllee 16,Berlin,East,10578,Kunde,439447,1,2022-11-11
ACC010626,Elli Sorgatz,10626,Gewerbekunde,Energy,SchillerStraße 149,Berlin,East,10107,Partner,1279063,5,2020-12-17
ACC010627,Ole Hölzenbecher,10627,Privatkunde,Energy,WaldPlatz 132,Berlin,East,10962,Interessent,445481,1,2023-02-03
ACC010628,Univ.Prof. Falko Ebert,10628,Privatkunde,Energy,BirkenGasse 99,Nürnberg,South,90733,Partner,466121,1,2022-08-09
ACC010629,Scholl Nohlmans KG,10629,Gewerbekunde,Energy,EichenRing 18,Stuttgart,South,70793,Kunde,3718624,25,2020-01-12
ACC010630,Othmar Trapp-Weiß,10630,Privatkunde,Energy,HauptPlatz 60,Köln,West,50743,Kunde,361672,1,2022-03-11
ACC010631,Patrick Löwer,10631,Privatkunde,Energy,KirchStraße 70,Hamburg,North,20758,Partner,2820,1,2023-02-16
ACC010632,Walburga Knappe B.Eng.,10632,Privatkunde,Energy,BrunnenRing 101,Dresden,East,01132,Partner,305462,1,2021-08-13
ACC010633,Prof. Eckard Jäkel B.A.,10633,Privatkunde,Energy,TannenAllee 94,Würzburg,South,97892,Kunde,258745,1,2022-07-21
ACC010634,Liesbeth Bähr-Hofmann,10634,Privatkunde,Energy,SternPlatz 129,Essen,West,45773,Interessent,1229,1,2021-07-12
ACC010635,Hahn Warmer e.G.,10635,Kleingewerbe,Energy,TalStraße 15,München,South,80188,Partner,823154,5,2022-05-20
ACC010636,Univ.Prof. Hakan Gertz,10636,Privatkunde,Energy,KirchRing 114,Dresden,East,01788,Partner,220769,1,2023-04-21
ACC010637,Prof. Martina Hartung B.Eng.,10637,Privatkunde,Energy,GoetheWeg 48,Münster,West,48165,Partner,75459,1,2023-03-10
ACC010638,Cäcilia Hering B.Sc.,10638,Privatkunde,Energy,RosenPlatz 97,Bremen,North,28703,Partner,247945,1,2020-04-25
ACC010639,Dr. Albin Nerger B.A.,10639,Privatkunde,Energy,TalPlatz 145,Karlsruhe,South,76303,Partner,231923,1,2020-07-11
ACC010640,Gertraud Hering,10640,Privatkunde,Energy,GoetheWeg 64,Berlin,East,10849,Partner,199545,1,2020-09-12
ACC010641,Andrei Girschner B.A.,10641,Privatkunde,Energy,BrunnenAllee 15,München,South,80747,Partner,224529,1,2020-10-15
ACC010642,Ing. Augusta Gieß,10642,Privatkunde,Energy,RosenWeg 28,Dortmund,West,44392,Kunde,13390,1,2023-12-16
ACC010643,Hornig e.G.,10643,Kleingewerbe,Energy,RathausAllee 30,Bonn,West,53671,Interessent,1361943,25,2022-05-14
ACC010644,Ing. Alice Schulz B.Eng.,10644,Kleingewerbe,Energy,LindenPlatz 67,Chemnitz,East,09146,Partner,2820348,50,2022-03-02
ACC010645,Ole Mielcarek B.A.,10645,Privatkunde,Energy,BrunnenRing 56,Bremen,North,28317,Interessent,464851,1,2021-07-01
ACC010646,Erol Hein,10646,Privatkunde,Energy,BergAllee 131,Hamburg,North,20729,Kunde,79722,1,2021-06-27
ACC010647,Angela Junitz,10647,Privatkunde,Energy,SchillerAllee 45,München,South,80207,Kunde,408132,1,2023-11-06
ACC010648,Hans-Werner Biggen,10648,Privatkunde,Energy,SternStraße 138,Wuppertal,West,42182,Partner,258352,1,2022-11-15
ACC010649,Falko Eigenwillig-Junken,10649,Privatkunde,Energy,ParkPlatz 23,Essen,West,45228,Partner,67992,1,2020-04-18
ACC010650,Sabri Baum,10650,Privatkunde,Energy,MarktRing 35,Karlsruhe,South,76965,Interessent,202595,1,2023-08-11
ACC010651,Trommler Cichorius GmbH,10651,Kleingewerbe,Energy,SeeRing 146,Bochum,West,44400,Kunde,437820,5,2022-01-11
ACC010652,Junk Reinhardt GmbH & Co. KGaA,10652,Kleingewerbe,Energy,WiesenStraße 133,Duisburg,West,47732,Kunde,3968563,5,2021-06-08
ACC010653,Roman Schaaf,10653,Privatkunde,Energy,WiesenRing 59,Berlin,East,10873,Kunde,483144,1,2023-07-07
ACC010654,Magret Thanel,10654,Privatkunde,Energy,WaldGasse 107,Aachen,West,52476,Interessent,125403,1,2023-02-17
ACC010655,Franz-Xaver Flantz,10655,Privatkunde,Energy,BlumenWeg 150,Freiburg,South,79450,Kunde,27160,1,2021-08-21
ACC010656,Timo Seifert-Striebitz,10656,Privatkunde,Energy,TalWeg 89,Münster,West,48865,Partner,408520,1,2020-12-08
ACC010657,Viola Karge,10657,Privatkunde,Energy,SeeGasse 134,München,South,80603,Partner,182658,1,2020-04-07
ACC010658,Flora Boucsein-Budig,10658,Privatkunde,Energy,BergRing 32,Nürnberg,South,90714,Partner,160766,1,2021-11-03
ACC010659,Scholl,10659,Kleingewerbe,Energy,EichenAllee 126,München,South,80555,Partner,2242507,10,2022-05-20
ACC010660,Köhler GmbH,10660,Kleingewerbe,Energy,LindenGasse 56,München,South,80409,Interessent,2656738,5,2021-03-29
ACC010661,Carsten Jungfer,10661,Privatkunde,Energy,BeethovenRing 8,Münster,West,48282,Interessent,89406,1,2023-06-30
ACC010662,Pergande e.V.,10662,Kleingewerbe,Energy,WiesenStraße 114,Düsseldorf,West,40364,Partner,4439318,5,2020-07-11
ACC010663,Wenzel Neureuther,10663,Privatkunde,Energy,BahnhofAllee 99,Köln,West,50421,Kunde,290833,1,2021-03-26
ACC010664,Klaus-Michael Conradi,10664,Privatkunde,Energy,RathausGasse 141,Bremen,North,28118,Interessent,335493,1,2022-10-28
ACC010665,Univ.Prof. Zlatko Kaul B.Sc.,10665,Privatkunde,Energy,MarktPlatz 2,Karlsruhe,South,76625,Interessent,117474,1,2021-11-05
ACC010666,Milena Weimer,10666,Privatkunde,Energy,WaldStraße 110,München,South,80676,Partner,274814,1,2022-03-10
ACC010667,Univ.Prof. Moritz Jessel B.Eng.,10667,Kleingewerbe,Energy,WaldPlatz 131,Münster,West,48803,Kunde,4065463,50,2021-05-20
ACC010668,Leszek Trüb,10668,Privatkunde,Energy,SchulWeg 51,Bonn,West,53446,Interessent,331437,1,2022-02-15
ACC010669,Frau Gerda Süßebier MBA.,10669,Privatkunde,Energy,SchillerWeg 111,Berlin,East,10710,Partner,381086,1,2020-01-15
ACC010670,Giuseppina Oestrovsky,10670,Privatkunde,Energy,HauptStraße 46,Köln,West,50315,Partner,94442,1,2023-05-12
ACC010671,Timm Krein,10671,Privatkunde,Energy,HauptAllee 57,Berlin,East,10168,Interessent,401601,1,2022-06-16
ACC010672,Heinrich Gerlach GmbH & Co. OHG,10672,Kleingewerbe,Energy,WaldRing 130,Hamburg,North,20872,Partner,394449,25,2020-03-18
ACC010673,Seip,10673,Gewerbekunde,Energy,HeideGasse 30,Stuttgart,South,70141,Interessent,2183059,25,2020-01-04
ACC010674,Fredi Lange-Henschel,10674,Privatkunde,Energy,GoetheStraße 20,München,South,80874,Kunde,31907,1,2023-08-24
ACC010675,Sieghard Ziegert,10675,Privatkunde,Energy,MondStraße 140,Duisburg,West,47683,Interessent,412186,1,2020-05-10
ACC010676,Dussen van Weinhage GmbH & Co. KG,10676,Gewerbekunde,Energy,SchillerGasse 31,Bochum,West,44259,Kunde,4283442,100,2020-07-04
ACC010677,Sigismund Bruder-Steckel,10677,Privatkunde,Energy,BergGasse 76,Düsseldorf,West,40133,Kunde,48170,1,2021-04-24
ACC010678,Sylvana Trubin,10678,Privatkunde,Energy,HauptGasse 52,Wolfsburg,North,38301,Partner,260470,1,2023-05-24
ACC010679,Dr. Freya Eigenwillig,10679,Privatkunde,Energy,BahnhofPlatz 11,Dresden,East,01436,Interessent,36594,1,2023-04-30
ACC010680,Süleyman Wulff,10680,Privatkunde,Energy,ParkPlatz 22,München,South,80665,Kunde,259710,1,2023-02-27
ACC010681,Hermann Mälzer,10681,Privatkunde,Energy,SchillerPlatz 127,Stuttgart,South,70532,Interessent,48074,1,2023-12-18
ACC010682,Gert Berger,10682,Privatkunde,Energy,MozartGasse 123,Hamburg,North,20794,Partner,467643,1,2022-12-18
ACC010683,Carmine Blümel,10683,Privatkunde,Energy,MarktRing 107,München,South,80663,Partner,294902,1,2020-05-20
ACC010684,Lissy Rörricht,10684,Privatkunde,Energy,SeeWeg 144,Rostock,North,18941,Interessent,253489,1,2022-05-17
ACC010685,Jo Klemt-Stahr,10685,Privatkunde,Energy,BergRing 56,Düsseldorf,West,40142,Kunde,22151,1,2022-05-31
ACC010686,Prof. Ingelore Mies,10686,Privatkunde,Energy,MarktPlatz 11,München,South,80134,Kunde,434251,1,2023-07-02
ACC010687,Gerhardt Grein Groth,10687,Privatkunde,Energy,BergAllee 113,Bremen,North,28896,Partner,36857,1,2022-08-24
ACC010688,Muzaffer Löchel B.Sc.,10688,Privatkunde,Energy,SeePlatz 50,Berlin,East,10896,Kunde,118363,1,2020-12-01
ACC010689,Petar Wieloch,10689,Privatkunde,Energy,MozartWeg 21,Bremen,North,28159,Partner,85638,1,2022-06-05
ACC010690,Bert Beyer,10690,Privatkunde,Energy,KirchRing 119,Berlin,East,10463,Partner,84701,1,2020-08-07
ACC010691,Vadim Hölzenbecher,10691,Privatkunde,Energy,ParkWeg 6,Düsseldorf,West,40957,Kunde,252528,1,2023-07-21
ACC010692,Wagner Dietz AG,10692,Gewerbekunde,Energy,GoetheStraße 87,Dortmund,West,44120,Interessent,4042396,10,2020-04-11
ACC010693,Kunibert Fischer MBA.,10693,Privatkunde,Energy,TannenGasse 113,Bremen,North,28915,Interessent,303453,1,2023-01-26
ACC010694,Julian Scheibe,10694,Privatkunde,Energy,SeeAllee 137,Erfurt,East,99828,Kunde,18036,1,2021-05-21
ACC010695,Ali Holt MBA.,10695,Privatkunde,Energy,ParkWeg 90,München,South,80674,Partner,249431,1,2023-11-03
ACC010696,Hans-Jörg Henk,10696,Privatkunde,Energy,WaldWeg 37,Nürnberg,South,90637,Partner,194308,1,2023-11-20
ACC010697,Preiß,10697,Kleingewerbe,Energy,BeethovenGasse 55,Berlin,East,10494,Kunde,1744942,5,2022-01-23
ACC010698,Hanspeter Pechel,10698,Privatkunde,Energy,EichenGasse 87,Kiel,North,24918,Kunde,329575,1,2022-06-28
ACC010699,Trommler Reising Stiftung & Co. KGaA,10699,Kleingewerbe,Energy,TannenAllee 46,Hamburg,North,20444,Kunde,1797622,25,2020-07-15
ACC010700,Annita Rädel,10700,Privatkunde,Energy,SonnenStraße 135,Berlin,East,10648,Interessent,408970,1,2021-02-20
ACC010701,Valentina Linke,10701,Privatkunde,Energy,ParkWeg 149,Hannover,North,30615,Kunde,222172,1,2023-04-13
ACC010702,Hanni Schottin,10702,Privatkunde,Energy,RosenStraße 62,Dresden,East,01579,Kunde,151029,1,2021-08-20
ACC010703,Max Schäfer,10703,Privatkunde,Energy,SeeStraße 46,Leipzig,East,04549,Interessent,109377,1,2022-09-25
ACC010704,Gerdi Kuhl-Werner,10704,Privatkunde,Energy,SeeAllee 141,Braunschweig,North,38160,Partner,34643,1,2023-08-31
ACC010705,Dipl.-Ing. Igor Gierschner,10705,Privatkunde,Energy,GoethePlatz 9,Hamburg,North,20993,Interessent,7738,1,2022-12-02
